analysis_layer,pair_id,field_id,primary_state,rater_a_state,rater_b_state,final_state,evidence_url,checked_date,selection_stratum,stratum_frame_n,stratum_sample_n
additional_human_24,VUONG2025_S7_062,target_definition,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10828917/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_062,effect_modifier,documented,documented,partial,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10828917/,2026-08-11,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_062,harmonization,documented,partial,partial,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC10828917/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_062,overlap,documented,documented,partial,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10828917/,2026-08-11,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_062,target_uncertainty,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10828917/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_062,threshold_provenance,documented,no_threshold_used,no_threshold_used,no_threshold_used,https://pmc.ncbi.nlm.nih.gov/articles/PMC10828917/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_062,threshold_timing,partial,not_applicable,not_applicable,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC10828917/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_062,source_access,controlled,public,public,public,https://pmc.ncbi.nlm.nih.gov/articles/PMC10828917/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_062,target_access,public,public,public,public,https://pmc.ncbi.nlm.nih.gov/articles/PMC10828917/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_062,reuse_terms,not_documented,not_documented,documented,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10828917/,2026-08-11,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_062,code_record,not_documented,not_documented,not_documented,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10828917/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_062,fixed_version,not_applicable,not_applicable,not_applicable,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC10828917/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_062,execution_path,not_applicable,not_applicable,not_applicable,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC10828917/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_070,target_definition,partial,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10910888/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_070,effect_modifier,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10910888/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_070,harmonization,partial,partial,partial,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC10910888/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_070,overlap,partial,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10910888/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_070,target_uncertainty,partial,partial,not_documented,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC10910888/,2026-08-11,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_070,threshold_provenance,partial,no_threshold_used,no_threshold_used,no_threshold_used,https://pmc.ncbi.nlm.nih.gov/articles/PMC10910888/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_070,threshold_timing,not_documented,not_applicable,not_applicable,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC10910888/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_070,source_access,unavailable,public,public,public,https://pmc.ncbi.nlm.nih.gov/articles/PMC10910888/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_070,target_access,not_applicable,public,public,public,https://pmc.ncbi.nlm.nih.gov/articles/PMC10910888/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_070,reuse_terms,not_documented,not_documented,not_documented,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10910888/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_070,code_record,documented,documented,documented,documented,https://github.com/dzugna/transportability-tmle.git,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_070,fixed_version,not_verified,not_verified,not_verified,not_verified,https://github.com/dzugna/transportability-tmle.git,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_070,execution_path,not_self_contained,not_self_contained,not_self_contained,not_self_contained,https://github.com/dzugna/transportability-tmle.git,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_075,target_definition,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC8317069/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_075,effect_modifier,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC8317069/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_075,harmonization,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC8317069/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_075,overlap,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC8317069/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_075,target_uncertainty,partial,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC8317069/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_075,threshold_provenance,documented,no_threshold_used,no_threshold_used,no_threshold_used,https://pmc.ncbi.nlm.nih.gov/articles/PMC8317069/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_075,threshold_timing,not_documented,not_applicable,not_applicable,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC8317069/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_075,source_access,controlled,public,public,public,https://pmc.ncbi.nlm.nih.gov/articles/PMC8317069/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_075,target_access,controlled,public,public,public,https://pmc.ncbi.nlm.nih.gov/articles/PMC8317069/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_075,reuse_terms,not_documented,not_documented,documented,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC8317069/,2026-08-11,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_075,code_record,not_documented,not_documented,not_applicable,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC8317069/,2026-08-11,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_075,fixed_version,not_applicable,not_applicable,not_applicable,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC8317069/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_075,execution_path,not_applicable,not_applicable,not_applicable,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC8317069/,2026-07-30,low_public_record_resolution_burden,20,8
additional_human_24,VUONG2025_S7_028,target_definition,unresolved,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9066547/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_028,effect_modifier,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9066547/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_028,harmonization,unresolved,documented,not_documented,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC9066547/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_028,overlap,unresolved,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9066547/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_028,target_uncertainty,documented,documented,not_documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9066547/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_028,threshold_provenance,unresolved,no_threshold_used,no_threshold_used,no_threshold_used,https://pmc.ncbi.nlm.nih.gov/articles/PMC9066547/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_028,threshold_timing,unresolved,not_applicable,not_applicable,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC9066547/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_028,source_access,unresolved,public,public,public,https://pmc.ncbi.nlm.nih.gov/articles/PMC9066547/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_028,target_access,unresolved,public,public,public,https://pmc.ncbi.nlm.nih.gov/articles/PMC9066547/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_028,reuse_terms,unresolved,documented,not_documented,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC9066547/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_028,code_record,unresolved,partial,documented,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC9066547/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_028,fixed_version,unresolved,unresolved,not_verified,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC9066547/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_028,execution_path,unresolved,unresolved,not_attempted,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC9066547/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_030,target_definition,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_030,effect_modifier,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_030,harmonization,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_030,overlap,unresolved,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_030,target_uncertainty,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_030,threshold_provenance,unresolved,no_threshold_used,no_threshold_used,no_threshold_used,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_030,threshold_timing,unresolved,not_applicable,not_applicable,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_030,source_access,controlled,public,public,public,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_030,target_access,controlled,public,public,public,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_030,reuse_terms,unresolved,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_030,code_record,unresolved,not_documented,not_documented,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_030,fixed_version,unresolved,not_applicable,not_applicable,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_030,execution_path,unresolved,not_applicable,not_applicable,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_031,target_definition,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_031,effect_modifier,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_031,harmonization,documented,documented,not_documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_031,overlap,unresolved,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_031,target_uncertainty,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_031,threshold_provenance,unresolved,no_threshold_used,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_031,threshold_timing,unresolved,not_applicable,documented,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_031,source_access,controlled,public,public,public,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_031,target_access,controlled,public,public,public,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_031,reuse_terms,unresolved,documented,not_documented,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_031,code_record,unresolved,unresolved,not_documented,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_031,fixed_version,unresolved,unresolved,not_applicable,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_031,execution_path,unresolved,unresolved,not_applicable,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC10219839/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_060,target_definition,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9634498/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_060,effect_modifier,documented,partial,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9634498/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_060,harmonization,partial,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9634498/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_060,overlap,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9634498/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_060,target_uncertainty,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9634498/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_060,threshold_provenance,partial,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9634498/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_060,threshold_timing,not_documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9634498/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_060,source_access,unavailable,public,public,public,https://pmc.ncbi.nlm.nih.gov/articles/PMC9634498/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_060,target_access,unavailable,controlled,public,unavailable,https://pmc.ncbi.nlm.nih.gov/articles/PMC9634498/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_060,reuse_terms,unresolved,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9634498/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_060,code_record,unresolved,not_documented,not_documented,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9634498/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_060,fixed_version,unresolved,not_applicable,not_applicable,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC9634498/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_060,execution_path,unresolved,not_applicable,not_applicable,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC9634498/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_061,target_definition,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10986821/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_061,effect_modifier,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10986821/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_061,harmonization,unresolved,partial,documented,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC10986821/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_061,overlap,unresolved,partial,documented,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC10986821/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_061,target_uncertainty,documented,partial,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10986821/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_061,threshold_provenance,unresolved,no_threshold_used,no_threshold_used,no_threshold_used,https://pmc.ncbi.nlm.nih.gov/articles/PMC10986821/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_061,threshold_timing,unresolved,not_applicable,not_applicable,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC10986821/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_061,source_access,controlled,public,public,public,https://pmc.ncbi.nlm.nih.gov/articles/PMC10986821/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_061,target_access,controlled,public,public,public,https://pmc.ncbi.nlm.nih.gov/articles/PMC10986821/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_061,reuse_terms,unresolved,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10986821/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_061,code_record,unresolved,documented,documented,documented,https://github.com/serobertson/GeneralizabilityCATE,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_061,fixed_version,unresolved,verified,verified,verified,https://github.com/serobertson/GeneralizabilityCATE,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_061,execution_path,unresolved,not_self_contained,verified,not_self_contained,https://github.com/serobertson/GeneralizabilityCATE,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_063,target_definition,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC11484600/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_063,effect_modifier,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC11484600/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_063,harmonization,unresolved,not_documented,not_documented,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC11484600/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_063,overlap,unresolved,not_documented,documented,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC11484600/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_063,target_uncertainty,documented,not_documented,not_documented,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC11484600/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_063,threshold_provenance,unresolved,no_threshold_used,no_threshold_used,no_threshold_used,https://pmc.ncbi.nlm.nih.gov/articles/PMC11484600/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_063,threshold_timing,unresolved,not_applicable,not_applicable,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC11484600/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_063,source_access,controlled,public,public,public,https://pmc.ncbi.nlm.nih.gov/articles/PMC11484600/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_063,target_access,controlled,unresolved,public,controlled,https://pmc.ncbi.nlm.nih.gov/articles/PMC11484600/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_063,reuse_terms,unresolved,not_documented,not_documented,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC11484600/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_063,code_record,unresolved,unresolved,not_documented,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC11484600/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_063,fixed_version,unresolved,unresolved,not_applicable,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC11484600/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_063,execution_path,unresolved,unresolved,not_applicable,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC11484600/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_066,target_definition,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC5792307/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_066,effect_modifier,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC5792307/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_066,harmonization,unresolved,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC5792307/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_066,overlap,unresolved,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC5792307/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_066,target_uncertainty,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC5792307/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_066,threshold_provenance,documented,no_threshold_used,no_threshold_used,no_threshold_used,https://pmc.ncbi.nlm.nih.gov/articles/PMC5792307/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_066,threshold_timing,unresolved,not_applicable,not_applicable,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC5792307/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_066,source_access,controlled,public,public,public,https://pmc.ncbi.nlm.nih.gov/articles/PMC5792307/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_066,target_access,controlled,public,public,public,https://pmc.ncbi.nlm.nih.gov/articles/PMC5792307/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_066,reuse_terms,unresolved,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC5792307/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_066,code_record,documented,documented,documented,documented,https://github.com/cherrygarcia/MTO-site-transportability-paper-code/blob/master/submissioncode1.R,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_066,fixed_version,unresolved,verified,verified,verified,https://github.com/cherrygarcia/MTO-site-transportability-paper-code/blob/master/submissioncode1.R,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_066,execution_path,unresolved,verified,not_self_contained,not_self_contained,https://github.com/cherrygarcia/MTO-site-transportability-paper-code/blob/master/submissioncode1.R,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_069,target_definition,unresolved,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC5784860/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_069,effect_modifier,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC5784860/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_069,harmonization,not_applicable,not_documented,documented,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC5784860/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_069,overlap,unresolved,not_documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC5784860/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_069,target_uncertainty,documented,not_documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC5784860/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_069,threshold_provenance,unresolved,no_threshold_used,no_threshold_used,no_threshold_used,https://pmc.ncbi.nlm.nih.gov/articles/PMC5784860/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_069,threshold_timing,unresolved,not_applicable,not_applicable,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC5784860/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_069,source_access,unresolved,public,public,public,https://pmc.ncbi.nlm.nih.gov/articles/PMC5784860/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_069,target_access,unresolved,public,public,public,https://pmc.ncbi.nlm.nih.gov/articles/PMC5784860/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_069,reuse_terms,unresolved,not_documented,documented,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC5784860/,2026-08-11,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_069,code_record,unresolved,not_documented,not_documented,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC5784860/,2026-07-30,medium_public_record_resolution_burden,25,8
additional_human_24,VUONG2025_S7_069,fixed_version,unresolved,not_applicable,not_applicable,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC5784860/,2026-07-30,medium_public_record_resolution_burden,25,8
